Sale_Date,month_name,quarter_label,year,Carrier_Number,Carrier_Name,Carrier_Code,Origin_Airport_Code,Origin_Airport_Name,Destination_Airport_Code,Destination_Airport_Name,Route,Agent_Code,Agent_Name,Agent_Location_Type,Booking_Class_Code,Booking_Class_Description,Class_of_Travel,Original_Currency,Total_Tickets_Sold,Gross_Fare_AED,Net_Fare_AED,Total_Tax_AED,Commission_Amount_AED,Discount_Amount_AED,Avg_Ticket_Value_AED
2024-09-30,September,Q3,2024,888,Star Air,XX,CCU,Netaji Subhas Chandra Bose International Airport,DXB,Dubai International Airport,CCU-DXB,9369311,Innovative Vacations,BSP,O,Economy,Y,INR,4,3600.920892,3384.8656385,324.15971742,216.05525352,0.0,900.23
2024-09-30,September,Q3,2024,888,Star Air,XX,CHC,Christchurch Airport,DXB,Dubai International Airport,CHC-DXB,4768304,House of Travel Christchurch City,BSP,M,Economy,Y,NZD,5,4447.524339,4180.6728787,711.81143154,266.85146034,0.0,889.5
2024-09-30,September,Q3,2024,888,Star Air,XX,BKK,Suvarnabhumi Airport,DXB,Dubai International Airport,BKK-DXB,9560238,NS Travel & Tours,GSA,L,Economy,Y,THB,13,22938.235222,20856.2745727,4746.51633252,1376.29411332,705.666536,1764.48
2024-09-30,September,Q3,2024,888,Star Air,XX,BNE,Brisbane Airport (BNE),DXB,Dubai International Airport,BNE-DXB,6911193,Helloworld Travel,GSA,O,Economy,Y,AUD,28,44720.122668,41563.2823039,8266.22005508,2683.20736008,473.633004,1597.15
2024-09-30,September,Q3,2024,888,Star Air,XX,BKK,Suvarnabhumi Airport,DXB,Dubai International Airport,BKK-DXB,9560236,FCM Travel Thailand,BSP,V,Economy,Y,THB,10,17689.465234,16272.9061139,3503.24314789,1061.36791404,355.191206,1768.95
2024-09-30,September,Q3,2024,888,Star Air,XX,CPT,Cape Town International Airport,DXB,Dubai International Airport,CPT-DXB,8657348,Thompsons Travel,BSP,K,Economy,Y,ZAR,3,6092.52393,5726.9724943,569.13385863,365.5514358,0.0,2030.84
2024-09-30,September,Q3,2024,888,Star Air,XX,AKL,Auckland Airport,DXB,Dubai International Airport,AKL-DXB,4773322,Travel Managers,BSP,N,Economy,Y,NZD,2,3961.887057,3329.8529636,613.99910205,237.71322342,394.32087,1980.94
2024-09-30,September,Q3,2024,888,Star Air,XX,COK,Cochin International Airport,DXB,Dubai International Airport,COK-DXB,9367303,Holiday Mango Travel,BSP,G,Economy,Y,INR,8,6173.841732,5726.8436921,633.65342658,370.43050392,76.567536,771.73
2024-09-30,September,Q3,2024,888,Star Air,XX,CHC,Christchurch Airport,DXB,Dubai International Airport,CHC-DXB,4768306,House of Travel Barrington,GSA,Y,Economy,Y,NZD,2,1764.06705,1658.223027,282.29223546,105.844023,0.0,882.03
2024-09-30,September,Q3,2024,888,Star Air,XX,CDG,Charles de Gaulle Airport (CDG),DXB,Dubai International Airport,CDG-DXB,6339181,French Side Travel,BSP,G,Economy,Y,EUR,1,2354.314653,2213.0557738,212.01201306,141.25887918,0.0,2354.31
2024-09-30,September,Q3,2024,888,Star Air,XX,DEL,Indira Gandhi International Airport,DXB,Dubai International Airport,DEL-DXB,9349166,Himanshu Tour & Travel,BSP,K,Economy,Y,INR,1,812.18205,763.451127,89.3400255,48.730923,0.0,812.18
2024-09-30,September,Q3,2024,888,Star Air,XX,BNE,Brisbane Airport (BNE),DXB,Dubai International Airport,BNE-DXB,6911193,Helloworld Travel,GSA,K,Economy,Y,AUD,30,47806.376436,43983.0885996,8677.9242706,2868.38258616,954.90525,1593.55
2024-09-30,September,Q3,2024,888,Star Air,XX,CCU,Netaji Subhas Chandra Bose International Airport,DXB,Dubai International Airport,CCU-DXB,9369310,Nature Canvas Travel,BSP,L,Economy,Y,INR,5,4585.5147,4035.1181339,412.85314266,275.130882,275.265684,917.1
2024-09-30,September,Q3,2024,888,Star Air,XX,MIL,Milan–Malpensa Airport,DXB,Dubai International Airport,MIL-DXB,5758320,Evolution Srl,GSA,H,Economy,Y,EUR,8,8456.566293,7846.0937406,761.17342923,507.39397758,103.078575,1057.07
2024-09-30,September,Q3,2024,888,Star Air,XX,BOM,Chhatrapati Shivaji Maharaj International Airport,DXB,Dubai International Airport,BOM-DXB,9350172,Nftt World (Nagfani Tours and Travels),BSP,M,Economy,Y,INR,5,4078.614246,3833.8973913,415.69252212,244.71685476,0.0,815.72
2024-09-30,September,Q3,2024,888,Star Air,XX,CPT,Cape Town International Airport,DXB,Dubai International Airport,CPT-DXB,8657348,Thompsons Travel,BSP,N,Economy,Y,ZAR,4,8091.733305,7405.1354998,829.39360068,485.5039983,201.093807,2022.93
2024-09-30,September,Q3,2024,888,Star Air,XX,CCU,Netaji Subhas Chandra Bose International Airport,DXB,Dubai International Airport,CCU-DXB,9369310,Nature Canvas Travel,BSP,B,Economy,Y,INR,5,4518.473172,4157.4069137,370.2898605,271.10839032,89.957868,903.69
2024-09-30,September,Q3,2024,888,Star Air,XX,SYD,Sydney Kingsford Smith Airport (SYD),KUL,Kuala Lumpur International Airport,SYD-KUL,4768304,House of Travel Christchurch City,BSP,V,Economy,Y,AUD,3,2729.755808,2565.9704595,617.27621774,163.78534848,0.0,909.92
2024-09-30,September,Q3,2024,888,Star Air,XX,DEL,Indira Gandhi International Airport,DXB,Dubai International Airport,DEL-DXB,9349170,Classic Travels,BSP,K,Economy,Y,INR,1,812.990862,764.2114103,89.42899482,48.77945172,0.0,812.99
2024-09-30,September,Q3,2024,888,Star Air,XX,BKK,Suvarnabhumi Airport,DXB,Dubai International Airport,BKK-DXB,9560236,FCM Travel Thailand,BSP,M,Economy,Y,THB,9,15876.532449,14747.3095101,3334.06645534,952.59194694,176.630992,1764.06
2024-09-30,September,Q3,2024,888,Star Air,XX,CHC,Christchurch Airport,DXB,Dubai International Airport,CHC-DXB,4768306,House of Travel Barrington,GSA,V,Economy,Y,NZD,10,8834.862861,8130.4397574,1360.80132237,530.09177166,174.331332,883.49
2024-09-30,September,Q3,2024,888,Star Air,XX,MEL,Melbourne Airport (MEL),DXB,Dubai International Airport,MEL-DXB,6910215,Friends Travel Pty Ltd,GSA,Y,Economy,Y,AUD,14,47645.952354,44107.3026748,8814.412061,2858.75714124,679.892538,3403.28
2024-09-30,September,Q3,2024,888,Star Air,XX,CCU,Netaji Subhas Chandra Bose International Airport,DXB,Dubai International Airport,CCU-DXB,9369308,Safari Travels,BSP,Y,Economy,Y,INR,4,3609.09888,3302.0109372,315.78536784,216.5459328,90.54201,902.27
2024-09-30,September,Q3,2024,888,Star Air,XX,CCU,Netaji Subhas Chandra Bose International Airport,DXB,Dubai International Airport,CCU-DXB,9369308,Safari Travels,BSP,S,Economy,Y,INR,3,2709.565134,2546.991226,243.80918796,162.57390804,0.0,903.19
2024-09-30,September,Q3,2024,888,Star Air,XX,KUL,Kuala Lumpur International Airport,DXB,Dubai International Airport,KUL-DXB,9369311,Innovative Vacations,BSP,G,Economy,Y,MYR,1,916.765824,861.7598746,110.01189888,55.00594944,0.0,916.77
2024-09-30,September,Q3,2024,888,Star Air,XX,DFW,Dallas/Fort Worth International Airport (DFW,DXB,Dubai International Airport,DFW-DXB,6755265,Sharon Carr Travel,BSP,G,Economy,Y,USD,4,14351.422788,12775.2690207,1363.24215118,861.08536728,715.0684,3587.86
2024-09-30,September,Q3,2024,888,Star Air,XX,CPT,Cape Town International Airport,DXB,Dubai International Airport,CPT-DXB,8657349,Sure Travel,GSA,G,Economy,Y,ZAR,1,2008.592331,1888.0767911,220.94089143,120.51553986,0.0,2008.59
2024-09-30,September,Q3,2024,888,Star Air,XX,BOM,Chhatrapati Shivaji Maharaj International Airport,DXB,Dubai International Airport,BOM-DXB,9350172,Nftt World (Nagfani Tours and Travels),BSP,B,Economy,Y,INR,3,2431.243938,2285.3693017,251.2080204,145.87463628,0.0,810.41
2024-09-30,September,Q3,2024,888,Star Air,XX,COK,Cochin International Airport,DXB,Dubai International Airport,COK-DXB,9367301,Unimoni Travel Agency Cochin – Airport,GSA,H,Economy,Y,INR,7,5364.535458,4889.6181265,551.72571372,321.87212748,153.045204,766.36
2024-09-30,September,Q3,2024,888,Star Air,XX,COK,Cochin International Airport,DXB,Dubai International Airport,COK-DXB,9367303,Holiday Mango Travel,BSP,O,Economy,Y,INR,10,7679.580072,6989.2374615,736.61384616,460.77480432,229.567806,767.96
2024-09-30,September,Q3,2024,888,Star Air,XX,CHC,Christchurch Airport,DXB,Dubai International Airport,CHC-DXB,4768307,helloworld Travel Christchurch,GSA,M,Economy,Y,NZD,3,2641.949829,2396.2671733,422.89875621,158.51698974,87.165666,880.65
2024-09-30,September,Q3,2024,888,Star Air,XX,COK,Cochin International Airport,DXB,Dubai International Airport,COK-DXB,9367302,Amazing Traveling,GSA,Q,Economy,Y,INR,9,6945.67305,6371.7535348,611.03544834,416.740383,157.179132,771.74
2024-09-30,September,Q3,2024,888,Star Air,XX,COK,Cochin International Airport,DXB,Dubai International Airport,COK-DXB,9367301,Unimoni Travel Agency Cochin – Airport,GSA,N,Economy,Y,INR,13,10051.7358,9289.160886,959.3835873,603.104148,159.470766,773.21
2024-09-30,September,Q3,2024,888,Star Air,XX,COK,Cochin International Airport,DXB,Dubai International Airport,COK-DXB,9367301,Unimoni Travel Agency Cochin – Airport,GSA,Y,Economy,Y,INR,2,1532.204466,1440.272198,168.5406939,91.93226796,0.0,766.1
2024-09-30,September,Q3,2024,888,Star Air,XX,CPT,Cape Town International Airport,DXB,Dubai International Airport,CPT-DXB,8657347,XL Embassy Travel,BSP,H,Economy,Y,ZAR,7,14301.544185,13242.5709758,1262.57482434,858.0926511,200.880558,2043.08
2024-09-30,September,Q3,2024,888,Star Air,XX,CCU,Netaji Subhas Chandra Bose International Airport,DXB,Dubai International Airport,CCU-DXB,9369311,Innovative Vacations,BSP,Q,Economy,Y,INR,10,9007.784178,8467.3171273,657.61043802,540.46705068,0.0,900.78
2024-09-30,September,Q3,2024,888,Star Air,XX,KUL,Kuala Lumpur International Airport,DXB,Dubai International Airport,KUL-DXB,9369311,Innovative Vacations,BSP,K,Economy,Y,MYR,2,1868.59452,1756.4788488,327.52998408,112.1156712,0.0,934.3
2024-09-30,September,Q3,2024,888,Star Air,XX,COK,Cochin International Airport,DXB,Dubai International Airport,COK-DXB,9367300,Guiders Mission Tours and Travels,GSA,V,Economy,Y,INR,7,5392.888812,5069.3154832,462.45308922,323.57332872,0.0,770.41
2024-09-30,September,Q3,2024,888,Star Air,XX,MUC,Munich Airport (MUC),DXB,Dubai International Airport,MUC-DXB,9367302,Amazing Traveling,GSA,C,Business Class,J,CHF,1,2907.63594,2733.1777836,377.9926722,174.4581564,0.0,2907.64
2024-09-30,September,Q3,2024,888,Star Air,XX,CPT,Cape Town International Airport,DXB,Dubai International Airport,CPT-DXB,8657349,Sure Travel,GSA,K,Economy,Y,ZAR,2,4014.625674,3773.7481336,361.33976805,240.87754044,0.0,2007.31
2024-09-30,September,Q3,2024,888,Star Air,XX,DFW,Dallas/Fort Worth International Airport (DFW,DXB,Dubai International Airport,DFW-DXB,6755265,Sharon Carr Travel,BSP,V,Economy,Y,USD,3,10840.436944,10190.0107273,1049.8991783,650.42621664,0.0,3613.48
2024-09-30,September,Q3,2024,888,Star Air,XX,COK,Cochin International Airport,DXB,Dubai International Airport,COK-DXB,9367302,Amazing Traveling,GSA,Y,Economy,Y,INR,10,7694.003886,7079.4083169,754.80717342,461.64023316,152.955336,769.4
2024-09-30,September,Q3,2024,888,Star Air,XX,BKK,Suvarnabhumi Airport,DXB,Dubai International Airport,BKK-DXB,9560237,"GM Tour & Travel Co., Ltd.",BSP,Y,Economy,Y,THB,7,12416.365613,11318.6575874,2536.87012513,744.98193678,352.726089,1773.77
2024-09-30,September,Q3,2024,888,Star Air,XX,BNE,Brisbane Airport (BNE),DXB,Dubai International Airport,BNE-DXB,6911192,Flight Centre,BSP,V,Economy,Y,AUD,30,48119.585358,45074.5325683,8824.26668318,2887.17512148,157.877668,1603.99
2024-09-30,September,Q3,2024,888,Star Air,XX,BOM,Chhatrapati Shivaji Maharaj International Airport,DXB,Dubai International Airport,BOM-DXB,9350173,The Travel Company,BSP,N,Economy,Y,INR,2,1623.285684,1525.8885429,162.31014546,97.39714104,0.0,811.64
2024-09-30,September,Q3,2024,888,Star Air,XX,DEL,Indira Gandhi International Airport,DXB,Dubai International Airport,DEL-DXB,9349167,Fouji Tourist Service,BSP,S,Economy,Y,INR,4,3274.250712,3077.7956692,360.16712898,196.45504272,0.0,818.56
2024-09-30,September,Q3,2024,888,Star Air,XX,CCU,Netaji Subhas Chandra Bose International Airport,DXB,Dubai International Airport,CCU-DXB,9369311,Innovative Vacations,BSP,K,Economy,Y,INR,4,3615.704178,3217.3633693,262.12608372,216.94225068,181.398558,903.93
2024-09-30,September,Q3,2024,888,Star Air,XX,CHC,Christchurch Airport,DXB,Dubai International Airport,CHC-DXB,4768306,House of Travel Barrington,GSA,S,Economy,Y,NZD,5,4451.675085,4184.5745799,721.66945329,267.1005051,0.0,890.34
2024-09-30,September,Q3,2024,888,Star Air,XX,COK,Cochin International Airport,DXB,Dubai International Airport,COK-DXB,9367303,Holiday Mango Travel,BSP,H,Economy,Y,INR,8,6130.210818,5532.515825,589.96409838,367.81264908,229.882344,766.28
2024-09-30,September,Q3,2024,888,Star Air,XX,BOM,Chhatrapati Shivaji Maharaj International Airport,DXB,Dubai International Airport,BOM-DXB,9350174,Arago Travels,BSP,N,Economy,Y,INR,1,811.463106,762.7753196,89.26094166,48.68778636,0.0,811.46
2024-09-30,September,Q3,2024,888,Star Air,XX,CDG,Charles de Gaulle Airport (CDG),DXB,Dubai International Airport,CDG-DXB,6339181,French Side Travel,BSP,O,Economy,Y,EUR,6,14134.134204,13051.0670006,1342.45412937,848.04805224,235.019151,2355.69
2024-09-30,September,Q3,2024,888,Star Air,XX,KUL,Kuala Lumpur International Airport,DXB,Dubai International Airport,KUL-DXB,9369309,Adrija Travels,BSP,M,Economy,Y,MYR,1,915.910632,860.9559941,128.22748848,54.95463792,0.0,915.91
2024-09-30,September,Q3,2024,888,Star Air,XX,BKK,Suvarnabhumi Airport,DXB,Dubai International Airport,BKK-DXB,9560237,"GM Tour & Travel Co., Ltd.",BSP,M,Economy,Y,THB,12,21412.006262,19950.9764313,4072.99920936,1284.72037572,176.309455,1784.33
2024-09-30,September,Q3,2024,888,Star Air,XX,CHC,Christchurch Airport,DXB,Dubai International Airport,CHC-DXB,4768304,House of Travel Christchurch City,BSP,Q,Economy,Y,NZD,3,2708.361765,2545.8600591,442.71856836,162.5017059,0.0,902.79
2024-09-30,September,Q3,2024,888,Star Air,XX,CDG,Charles de Gaulle Airport (CDG),DXB,Dubai International Airport,CDG-DXB,6339181,French Side Travel,BSP,Y,Economy,Y,EUR,8,18846.886653,17246.0351516,1719.63925101,1130.81319918,470.038302,2355.86
2024-09-30,September,Q3,2024,888,Star Air,XX,CHC,Christchurch Airport,DXB,Dubai International Airport,CHC-DXB,4768306,House of Travel Barrington,GSA,O,Economy,Y,NZD,4,3528.1341,3316.446054,564.58447092,211.688046,0.0,882.03
2024-09-30,September,Q3,2024,888,Star Air,XX,CPT,Cape Town International Airport,DXB,Dubai International Airport,CPT-DXB,8657347,XL Embassy Travel,BSP,N,Economy,Y,ZAR,3,6071.412279,5707.1275422,546.76617102,364.28473674,0.0,2023.8
2024-09-30,September,Q3,2024,888,Star Air,XX,GVA,Geneva Airport (GVA),DXB,Dubai International Airport,GVA-DXB,8657347,XL Embassy Travel,BSP,Y,Economy,Y,CHF,2,4057.956144,3619.2214713,564.548292,243.47736864,195.257304,2028.98
2024-09-30,September,Q3,2024,888,Star Air,XX,CPT,Cape Town International Airport,DXB,Dubai International Airport,CPT-DXB,8657349,Sure Travel,GSA,Y,Economy,Y,ZAR,4,8038.207806,7555.9153375,803.7994557,482.29246836,0.0,2009.55
2024-09-30,September,Q3,2024,888,Star Air,XX,BOM,Chhatrapati Shivaji Maharaj International Airport,DXB,Dubai International Airport,BOM-DXB,9350172,Nftt World (Nagfani Tours and Travels),BSP,N,Economy,Y,INR,1,809.980284,761.381467,89.09828058,48.59881704,0.0,809.98
2024-09-30,September,Q3,2024,888,Star Air,XX,CDG,Charles de Gaulle Airport (CDG),DXB,Dubai International Airport,CDG-DXB,6339181,French Side Travel,BSP,V,Economy,Y,EUR,4,9425.504898,8859.974604,753.79300326,565.53029388,0.0,2356.38
2024-09-30,September,Q3,2024,888,Star Air,XX,CCU,Netaji Subhas Chandra Bose International Airport,DXB,Dubai International Airport,CCU-DXB,9369308,Safari Travels,BSP,M,Economy,Y,INR,12,10817.995302,10078.6881118,946.647045,649.07971812,90.227472,901.5
2024-09-30,September,Q3,2024,888,Star Air,XX,BOM,Chhatrapati Shivaji Maharaj International Airport,DXB,Dubai International Airport,BOM-DXB,9350174,Arago Travels,BSP,G,Economy,Y,INR,1,812.40672,763.6623168,73.11705414,48.7444032,0.0,812.41
2024-09-30,September,Q3,2024,888,Star Air,XX,AKL,Auckland Airport,DXB,Dubai International Airport,AKL-DXB,4773322,Travel Managers,BSP,L,Economy,Y,NZD,2,3959.811684,3722.222983,613.91608713,237.58870104,0.0,1979.91
2024-09-30,September,Q3,2024,888,Star Air,XX,CCU,Netaji Subhas Chandra Bose International Airport,DXB,Dubai International Airport,CCU-DXB,9369311,Innovative Vacations,BSP,Y,Economy,Y,INR,7,6304.2402,5925.9857879,549.35769192,378.254412,0.0,900.61
2024-09-30,September,Q3,2024,888,Star Air,XX,CPT,Cape Town International Airport,DXB,Dubai International Airport,CPT-DXB,8657348,Thompsons Travel,BSP,B,Economy,Y,ZAR,6,12098.682015,11172.0937851,1208.48634798,725.9209209,200.667309,2016.45
2024-09-30,September,Q3,2024,888,Star Air,XX,COK,Cochin International Airport,DXB,Dubai International Airport,COK-DXB,9367302,Amazing Traveling,GSA,M,Economy,Y,INR,6,4688.817966,4254.3987501,438.18872922,281.32907796,153.090138,781.47
2024-09-30,September,Q3,2024,888,Star Air,XX,BNE,Brisbane Airport (BNE),DXB,Dubai International Airport,BNE-DXB,6911193,Helloworld Travel,GSA,J,Business Class,J,AUD,2,11779.711164,11072.9284942,1884.95749936,706.78266984,0.0,5889.86
2024-09-30,September,Q3,2024,888,Star Air,XX,LGW,London Gatwick Airport,DXB,Dubai International Airport,LGW-DXB,9367301,Unimoni Travel Agency Cochin – Airport,GSA,V,Economy,Y,GBP,1,709.046364,666.5035822,92.17602732,42.54278184,0.0,709.05
2024-09-30,September,Q3,2024,888,Star Air,XX,COK,Cochin International Airport,DXB,Dubai International Airport,COK-DXB,9367302,Amazing Traveling,GSA,H,Economy,Y,INR,8,6134.479548,5613.0959671,636.37687632,368.06877288,153.314808,766.81
2024-09-30,September,Q3,2024,888,Star Air,XX,LGW,London Gatwick Airport,DXB,Dubai International Airport,LGW-DXB,9367303,Holiday Mango Travel,BSP,L,Economy,Y,GBP,1,709.046364,593.7808782,127.62834552,42.54278184,72.722704,709.05
2024-09-30,September,Q3,2024,888,Star Air,XX,CHC,Christchurch Airport,DXB,Dubai International Airport,CHC-DXB,4768305,Holland Clarke & Beatson Travel,GSA,L,Economy,Y,NZD,3,2641.949829,2394.1918003,431.80210638,158.51698974,89.241039,880.65
2024-09-30,September,Q3,2024,888,Star Air,XX,KUL,Kuala Lumpur International Airport,DXB,Dubai International Airport,KUL-DXB,9369309,Adrija Travels,BSP,L,Economy,Y,MYR,2,1836.097224,1725.9313905,238.71829488,110.16583344,0.0,918.05
2024-09-30,September,Q3,2024,888,Star Air,XX,CCU,Netaji Subhas Chandra Bose International Airport,DXB,Dubai International Airport,CCU-DXB,9369311,Innovative Vacations,BSP,G,Economy,Y,INR,5,4499.69076,4229.7093144,396.02850504,269.9814456,0.0,899.94
2024-09-30,September,Q3,2024,888,Star Air,XX,BOM,Chhatrapati Shivaji Maharaj International Airport,DXB,Dubai International Airport,BOM-DXB,9350174,Arago Travels,BSP,Y,Economy,Y,INR,2,1673.971236,1573.5329618,166.94373954,100.43827416,0.0,836.99
2024-09-30,September,Q3,2024,888,Star Air,XX,CCU,Netaji Subhas Chandra Bose International Airport,DXB,Dubai International Airport,CCU-DXB,9369310,Nature Canvas Travel,BSP,O,Economy,Y,INR,8,7292.293926,6854.7562905,574.35852018,437.53763556,0.0,911.54
2024-09-30,September,Q3,2024,888,Star Air,XX,CDG,Charles de Gaulle Airport (CDG),DXB,Dubai International Airport,CDG-DXB,6339181,French Side Travel,BSP,L,Economy,Y,EUR,10,23687.456535,22031.1899917,2319.88640895,1421.2473921,235.019151,2368.75
2024-09-30,September,Q3,2024,888,Star Air,XX,BKK,Suvarnabhumi Airport,DXB,Dubai International Airport,BKK-DXB,9560237,"GM Tour & Travel Co., Ltd.",BSP,V,Economy,Y,THB,5,8821.796311,8115.9647194,1746.70045016,529.30777866,176.523813,1764.36
2024-09-30,September,Q3,2024,888,Star Air,XX,COK,Cochin International Airport,DXB,Dubai International Airport,COK-DXB,9367300,Guiders Mission Tours and Travels,GSA,M,Economy,Y,INR,10,7665.335994,7205.4158342,758.93211462,459.92015964,0.0,766.53
2024-09-30,September,Q3,2024,888,Star Air,XX,CCU,Netaji Subhas Chandra Bose International Airport,DXB,Dubai International Airport,CCU-DXB,9369308,Safari Travels,BSP,O,Economy,Y,INR,5,4502.746272,4232.5814957,378.20004186,270.16477632,0.0,900.55
2024-09-30,September,Q3,2024,888,Star Air,XX,CHC,Christchurch Airport,DXB,Dubai International Airport,CHC-DXB,4768306,House of Travel Barrington,GSA,B,Economy,Y,NZD,3,2729.115495,2476.1275262,454.56894819,163.7469297,89.241039,909.71
2024-09-30,September,Q3,2024,888,Star Air,XX,BNE,Brisbane Airport (BNE),DXB,Dubai International Airport,BNE-DXB,6911193,Helloworld Travel,GSA,Q,Economy,Y,AUD,28,44743.040394,40953.3142941,8176.61174642,2684.58242364,1105.143676,1597.97
2024-09-30,September,Q3,2024,888,Star Air,XX,AKL,Auckland Airport,DXB,Dubai International Airport,AKL-DXB,4773322,Travel Managers,BSP,Y,Economy,Y,NZD,7,13867.642386,12836.3480349,2060.03599353,832.05854316,199.235808,1981.09
2024-09-30,September,Q3,2024,888,Star Air,XX,BHX,Birmingham,DXB,Dubai International Airport,BHX-DXB,9367300,Guiders Mission Tours and Travels,GSA,K,Economy,Y,GBP,2,1413.547559,1256.0120015,106.03879277,84.81285354,72.722704,706.77
2024-09-30,September,Q3,2024,888,Star Air,XX,CPT,Cape Town International Airport,DXB,Dubai International Airport,CPT-DXB,8657349,Sure Travel,GSA,Q,Economy,Y,ZAR,3,6115.341573,5748.4210786,672.68970552,366.92049438,0.0,2038.45
