Billed_Date,month_name,quarter_label,year,Billed_Carrier_Name,Billed_Carrier_Code,Operating_Carrier_Name,Operating_Carrier_Code,Billed_Currency,Ticket_Count,Billed_Amount,Commission_Amount,Billed_Discount,Accepted_Amount,Accepted_Commission,Accepted_Discount,Rejected_Amount,Rejected_Commission,Rejected_Discount,Rejection_Percentage,Billing_Efficiency_Pct
2025-12-24,December,Q4,2025,Qantas,QF,Star Air,XX,USD,722,578170.00,34690.20,17060.00,489309.39,29358.58,8149.77,88860.61,5331.62,8910.23,15.37,84.63
2025-12-24,December,Q4,2025,Air India,AI,Star Air,XX,USD,236,75660.00,4539.60,12460.00,64071.74,3844.38,1055.24,11588.26,695.22,11404.76,15.32,84.68
2025-11-26,November,Q4,2025,Air India,AI,Star Air,XX,USD,238,76540.00,4592.40,14405.00,65621.98,3937.36,1122.22,10918.02,655.04,13282.78,14.26,85.74
2025-11-26,November,Q4,2025,American Airlines,AA,Star Air,XX,USD,740,776295.00,46577.70,18200.00,660914.35,39654.89,8818.24,115380.65,6922.81,9381.76,14.86,85.14
2025-12-24,December,Q4,2025,British Airways,BA,Star Air,XX,USD,244,115905.00,6954.30,1225.00,97933.23,5876.01,1493.53,17971.77,1078.29,-268.53,15.51,84.49
2025-12-24,December,Q4,2025,Emirates,EK,Star Air,XX,USD,484,136445.00,8186.70,2360.00,115991.88,6959.48,1808.25,20453.12,1227.22,551.75,14.99,85.01
2025-12-24,December,Q4,2025,PIA,PK,Star Air,XX,USD,240,68650.00,4119.00,485.00,58620.35,3517.19,870.59,10029.65,601.81,-385.59,14.61,85.39
2025-11-26,November,Q4,2025,Emirates,EK,Star Air,XX,USD,477,140605.00,8436.30,2845.00,119252.32,7155.18,1821.08,21352.68,1281.12,1023.92,15.19,84.81
2025-12-24,December,Q4,2025,American Airlines,AA,Star Air,XX,USD,498,513905.00,30834.30,15230.00,439180.98,26350.90,5540.33,74724.02,4483.40,9689.67,14.54,85.46
2025-11-26,November,Q4,2025,British Airways,BA,Star Air,XX,USD,248,119925.00,7195.50,4945.00,101816.48,6109.09,1579.92,18108.52,1086.41,3365.08,15.10,84.90
2025-11-26,November,Q4,2025,Qantas,QF,Star Air,XX,USD,461,449285.00,26957.10,11780.00,378755.70,22725.33,5925.64,70529.30,4231.77,5854.36,15.70,84.30
2025-11-26,November,Q4,2025,Air Canada,AC,Star Air,XX,USD,240,77020.00,4621.20,1610.00,65392.55,3923.55,763.66,11627.45,697.65,846.34,15.10,84.90
2025-11-16,November,Q4,2025,Air France,AF,Star Air,XX,USD,239,192295.00,11537.70,7560.00,163637.46,9818.22,2556.68,28657.54,1719.48,5003.32,14.90,85.10
2025-10-03,October,Q4,2025,Air New Zealand,NZ,Star Air,XX,USD,258,90735.00,5444.10,1630.00,76378.20,4582.75,1043.01,14356.80,861.35,586.99,15.82,84.18
2025-10-03,October,Q4,2025,Qantas,QF,Star Air,XX,USD,770,434905.00,26094.30,13330.00,368002.53,22080.25,6366.85,66902.47,4014.05,6963.15,15.38,84.62
2025-10-03,October,Q4,2025,Jet Airways,9W,Star Air,XX,USD,259,72345.00,4340.70,745.00,60935.68,3656.15,952.18,11409.32,684.55,-207.18,15.77,84.23
2025-11-16,November,Q4,2025,Thai Airways International,TG,Star Air,XX,USD,253,163530.00,9811.80,11880.00,139162.07,8349.75,2027.63,24367.93,1462.05,9852.37,14.90,85.10
2025-11-16,November,Q4,2025,Blue Panorama,BV,Star Air,XX,USD,237,63160.00,3789.60,14605.00,53847.09,3230.86,1035.73,9312.91,558.74,13569.27,14.74,85.26
2025-11-16,November,Q4,2025,Qantas,QF,Star Air,XX,USD,479,334525.00,20071.50,7420.00,282628.57,16957.67,4343.71,51896.43,3113.83,3076.29,15.51,84.49
2025-11-12,November,Q4,2025,British Airways,BA,Star Air,XX,USD,482,231360.00,13881.60,5705.00,194472.38,11668.18,3348.93,36887.62,2213.42,2356.07,15.94,84.06
2025-10-03,October,Q4,2025,Air Canada,AC,Star Air,XX,USD,246,72130.00,4327.80,690.00,60258.13,3615.47,769.11,11871.87,712.33,-79.11,16.46,83.54
2025-11-12,November,Q4,2025,Emirates,EK,Star Air,XX,USD,477,143220.00,8593.20,3300.00,120728.23,7243.68,1947.15,22491.77,1349.52,1352.85,15.70,84.30
2025-11-16,November,Q4,2025,Emirates,EK,Star Air,XX,USD,485,142600.00,8556.00,2600.00,120838.61,7250.30,1771.60,21761.39,1305.70,828.40,15.26,84.74
2025-11-12,November,Q4,2025,Qantas,QF,Star Air,XX,USD,495,492660.00,29559.60,11415.00,415667.42,24940.10,5773.25,76992.59,4619.50,5641.75,15.63,84.37
2025-11-16,November,Q4,2025,JetBlue,B6,Star Air,XX,USD,238,316270.00,18976.20,7195.00,267263.85,16035.82,3845.51,49006.15,2940.38,3349.49,15.50,84.50
2025-10-03,October,Q4,2025,Emirates,EK,Star Air,XX,USD,230,70125.00,4207.50,1940.00,59082.36,3544.97,865.79,11042.64,662.53,1074.21,15.75,84.25
2026-01-17,January,Q1,2026,JetBlue,B6,Star Air,XX,USD,234,319580.00,19174.80,4785.00,268980.57,16138.75,4014.98,50599.43,3036.05,770.02,15.83,84.17
2026-02-25,February,Q1,2026,Thai Airways International,TG,Star Air,XX,USD,251,159970.00,9598.20,2255.00,135160.61,8109.63,1880.63,24809.39,1488.57,374.37,15.51,84.49
2026-02-25,February,Q1,2026,Qantas,QF,Star Air,XX,USD,729,619585.00,37175.10,10170.00,519960.66,31197.61,8537.65,99624.34,5977.49,1632.35,16.08,83.92
2026-03-11,March,Q1,2026,Qantas,QF,Star Air,XX,USD,501,451770.00,27106.20,6005.00,383266.54,22996.04,5193.66,68503.46,4110.16,811.34,15.16,84.84
2026-01-17,January,Q1,2026,Air India,AI,Star Air,XX,USD,242,71250.00,4275.00,1015.00,59974.69,3598.56,877.56,11275.31,676.44,137.44,15.82,84.18
2026-01-17,January,Q1,2026,Jet Airways,9W,Star Air,XX,USD,487,129325.00,7759.50,2075.00,109430.81,6565.90,1805.09,19894.19,1193.60,269.91,15.38,84.62
2026-02-25,February,Q1,2026,British Airways,BA,Star Air,XX,USD,235,127785.00,7667.10,2445.00,106557.92,6393.35,2070.39,21227.08,1273.75,374.61,16.61,83.39
2026-02-25,February,Q1,2026,Air India,AI,Star Air,XX,USD,235,78710.00,4722.60,1055.00,66515.65,3991.03,902.50,12194.35,731.57,152.50,15.49,84.51
2026-01-17,January,Q1,2026,American Airlines,AA,Star Air,XX,USD,238,248425.00,14905.50,3740.00,207437.72,12446.34,3080.48,40987.28,2459.16,659.52,16.50,83.50
2026-01-17,January,Q1,2026,Air Mauritius,MK,Star Air,XX,USD,251,153595.00,9215.70,1755.00,130182.92,7811.02,1504.93,23412.08,1404.68,250.07,15.24,84.76
2026-01-17,January,Q1,2026,Qantas,QF,Star Air,XX,USD,238,184740.00,11084.40,3095.00,157211.30,9432.68,2669.68,27528.70,1651.72,425.32,14.90,85.10
2026-02-25,February,Q1,2026,PIA,PK,Star Air,XX,USD,262,71040.00,4262.40,885.00,60382.59,3623.00,731.75,10657.41,639.40,153.25,15.00,85.00
2026-02-25,February,Q1,2026,American Airlines,AA,Star Air,XX,USD,249,272320.00,16339.20,4285.00,231687.79,13901.26,3583.06,40632.21,2437.94,701.94,14.92,85.08
2026-03-11,March,Q1,2026,Air Canada,AC,Star Air,XX,USD,245,66850.00,4011.00,975.00,56952.37,3417.17,799.20,9897.63,593.83,175.80,14.81,85.19
2026-03-11,March,Q1,2026,Emirates,EK,Star Air,XX,USD,244,68770.00,4126.20,1125.00,58120.84,3487.26,960.91,10649.16,638.94,164.09,15.49,84.51
2026-01-17,January,Q1,2026,SIA,SQ,Star Air,XX,USD,243,91000.00,5460.00,1365.00,77370.84,4642.23,1154.03,13629.16,817.77,210.97,14.98,85.02
2026-03-11,March,Q1,2026,Air Mauritius,MK,Star Air,XX,USD,246,151250.00,9075.00,2375.00,127816.75,7669.02,2000.68,23433.25,1405.98,374.32,15.49,84.51
2026-03-11,March,Q1,2026,Blue Panorama,BV,Star Air,XX,USD,245,65145.00,3908.70,910.00,55145.56,3308.75,783.49,9999.44,599.95,126.51,15.35,84.65
2026-01-17,January,Q1,2026,Emirates,EK,Star Air,XX,USD,237,65465.00,3927.90,1480.00,55190.74,3311.40,1229.17,10274.26,616.50,250.83,15.69,84.31
2026-02-25,February,Q1,2026,Air Canada,AC,Star Air,XX,USD,240,66545.00,3992.70,1080.00,56088.27,3365.36,924.50,10456.73,627.34,155.50,15.71,84.29
2026-02-25,February,Q1,2026,Emirates,EK,Star Air,XX,USD,246,75375.00,4522.50,1355.00,63228.29,3793.69,1181.60,12146.71,728.81,173.40,16.12,83.88
2025-01-14,January,Q1,2025,Air New Zealand,NZ,Star Air,XX,USD,244,76165.00,4569.90,940.00,64483.63,3868.96,787.28,11681.37,700.94,152.72,15.34,84.66
2025-01-14,January,Q1,2025,JetBlue,B6,Star Air,XX,USD,254,331755.00,19905.30,5315.00,278996.12,16739.81,4481.17,52758.88,3165.49,833.83,15.90,84.10
2025-03-01,March,Q1,2025,Jet Airways,9W,Star Air,XX,USD,496,138245.00,8294.70,2010.00,116746.68,7004.82,1712.14,21498.32,1289.88,297.86,15.55,84.45
2025-01-14,January,Q1,2025,Vietnam Airlines,VN,Star Air,XX,USD,1,665.00,39.90,65.00,612.87,36.77,61.29,52.13,3.13,3.71,7.84,92.16
2025-01-14,January,Q1,2025,Qantas,QF,Star Air,XX,USD,511,286715.00,17202.90,4320.00,243260.07,14595.60,3723.93,43454.93,2607.30,596.07,15.16,84.84
2025-03-01,March,Q1,2025,British Airways,BA,Star Air,XX,USD,244,115640.00,6938.40,1740.00,98340.62,5900.45,1464.94,17299.38,1037.95,275.06,14.96,85.04
2025-03-01,March,Q1,2025,Emirates,EK,Star Air,XX,USD,748,215655.00,12939.30,2840.00,182130.68,10927.80,2399.58,33524.32,2011.50,440.42,15.55,84.45
2025-03-01,March,Q1,2025,Air Canada,AC,Star Air,XX,USD,255,72740.00,4364.40,825.00,61279.35,3676.69,674.31,11460.65,687.71,150.69,15.76,84.24
2025-03-01,March,Q1,2025,Qantas,QF,Star Air,XX,USD,256,200570.00,12034.20,2870.00,169656.93,10179.46,2356.31,30913.07,1854.74,513.69,15.41,84.59
2025-03-01,March,Q1,2025,American Airlines,AA,Star Air,XX,USD,268,273715.00,16422.90,4810.00,230578.27,13834.74,3950.88,43136.73,2588.16,859.12,15.76,84.24
2025-03-01,March,Q1,2025,Air Mauritius,MK,Star Air,XX,USD,253,153680.00,9220.80,1645.00,130200.26,7812.17,1412.11,23479.74,1408.63,232.89,15.28,84.72
2025-01-14,January,Q1,2025,Air Mauritius,MK,Star Air,XX,USD,231,143090.00,8585.40,2260.00,121416.68,7284.98,1882.73,21673.32,1300.42,377.27,15.15,84.85
2025-01-14,January,Q1,2025,Emirates,EK,Star Air,XX,USD,515,143995.00,8639.70,2295.00,122307.45,7338.28,1943.00,21687.55,1301.42,352.00,15.06,84.94
2025-06-17,June,Q2,2025,Air New Zealand,NZ,Star Air,XX,USD,485,287645.00,17258.70,5220.00,243955.48,14637.41,4522.06,43689.52,2621.29,697.94,15.19,84.81
2025-06-17,June,Q2,2025,Qantas,QF,Star Air,XX,USD,222,138625.00,8317.50,2050.00,117365.84,7041.99,1742.02,21259.16,1275.51,307.98,15.34,84.66
2025-06-30,June,Q2,2025,Qantas,QF,Star Air,XX,USD,246,146995.00,8819.70,2230.00,124629.48,7477.87,1919.22,22365.52,1341.83,310.78,15.22,84.78
2025-06-17,June,Q2,2025,Air India,AI,Star Air,XX,USD,232,82145.00,4928.70,1040.00,69403.13,4164.13,881.46,12741.87,764.57,158.54,15.51,84.49
2025-06-30,June,Q2,2025,Jet Airways,9W,Star Air,XX,USD,248,70905.00,4254.30,875.00,60412.61,3624.81,736.39,10492.39,629.49,138.61,14.80,85.20
2025-06-30,June,Q2,2025,Emirates,EK,Star Air,XX,USD,486,157540.00,9452.40,2245.00,132037.74,7922.19,1884.08,25502.27,1530.21,360.92,16.19,83.81
2025-06-17,June,Q2,2025,SIA,SQ,Star Air,XX,USD,246,125875.00,7552.50,1845.00,107100.06,6426.06,1584.71,18774.94,1126.44,260.29,14.92,85.08
2025-06-17,June,Q2,2025,PIA,PK,Star Air,XX,USD,257,78815.00,4728.90,1225.00,66476.13,4062.22,1029.03,12338.87,666.68,195.97,15.66,84.34
2025-06-30,June,Q2,2025,Air India,AI,Star Air,XX,USD,257,78480.00,4708.80,1270.00,67184.05,4079.32,1086.39,11295.95,629.48,183.61,14.39,85.61
2025-08-15,August,Q3,2025,Air New Zealand,NZ,Star Air,XX,USD,494,278230.00,16693.80,3625.00,235783.71,14147.11,3077.68,42446.29,2546.69,547.32,15.26,84.74
2025-06-17,June,Q2,2025,Air Canada,AC,Star Air,XX,USD,256,77870.00,4672.20,1150.00,65094.42,3905.74,967.40,12775.58,766.46,182.60,16.41,83.59
2025-07-10,July,Q3,2025,Thai Airways International,TG,Star Air,XX,USD,257,175190.00,10511.40,1930.00,148024.92,8881.55,1646.48,27165.08,1629.85,283.52,15.51,84.49
2025-08-15,August,Q3,2025,Qantas,QF,Star Air,XX,USD,749,438590.00,26315.40,6835.00,370863.59,22251.88,5939.47,67726.42,4063.52,895.53,15.44,84.56
2025-09-24,September,Q3,2025,Thai Airways International,TG,Star Air,XX,USD,249,156010.00,9360.60,2550.00,131976.52,7918.61,2158.34,24033.48,1441.99,391.66,15.41,84.59
2025-09-24,September,Q3,2025,Qantas,QF,Star Air,XX,USD,756,692865.00,41571.90,10480.00,588704.97,35322.33,9027.95,104160.03,6249.57,1452.05,15.03,84.97
2025-08-15,August,Q3,2025,Thai Airways International,TG,Star Air,XX,USD,242,159585.00,9575.10,2370.00,135438.17,8126.31,2009.69,24146.83,1448.79,360.31,15.13,84.87
2025-09-24,September,Q3,2025,Air India,AI,Star Air,XX,USD,230,76245.00,4574.70,1255.00,64114.84,3846.94,1058.96,12130.16,727.76,196.04,15.91,84.09
2025-09-24,September,Q3,2025,American Airlines,AA,Star Air,XX,USD,254,296950.00,17817.00,4070.00,252542.83,15152.53,3493.25,44407.17,2664.47,576.75,14.95,85.05
2025-07-10,July,Q3,2025,Qantas,QF,Star Air,XX,USD,499,556025.00,33361.50,8225.00,468686.40,28121.16,6825.71,87338.60,5240.34,1399.29,15.71,84.29
2025-07-10,July,Q3,2025,Air India,AI,Star Air,XX,USD,250,75080.00,4504.80,1205.00,63131.91,3787.88,999.21,11948.09,716.92,205.79,15.91,84.09
2025-07-10,July,Q3,2025,Blue Panorama,BV,Star Air,XX,USD,252,73825.00,4429.50,1250.00,62419.57,3745.16,1065.52,11405.43,684.34,184.48,15.45,84.55
2025-09-24,September,Q3,2025,Emirates,EK,Star Air,XX,USD,248,78350.00,4701.00,1275.00,65945.92,3956.77,1124.72,12404.08,744.23,150.28,15.83,84.17
2025-09-24,September,Q3,2025,PIA,PK,Star Air,XX,USD,259,80170.00,4810.20,1220.00,67883.28,4073.06,1047.22,12286.72,737.14,172.78,15.33,84.67
2025-07-10,July,Q3,2025,Air Mauritius,MK,Star Air,XX,USD,252,166805.00,10008.30,2245.00,141626.72,8497.53,1865.83,25178.28,1510.77,379.17,15.09,84.91
2025-08-15,August,Q3,2025,Emirates,EK,Star Air,XX,USD,222,70410.00,4224.60,1170.00,59871.08,3592.28,969.25,10538.92,632.32,200.75,14.97,85.03
2025-07-10,July,Q3,2025,American Airlines,AA,Star Air,XX,USD,273,308120.00,18487.20,4645.00,260532.50,15632.01,3872.82,47587.50,2855.19,772.18,15.44,84.56
2025-07-10,July,Q3,2025,Emirates,EK,Star Air,XX,USD,250,81630.00,4897.80,1030.00,68943.56,4136.56,860.20,12686.44,761.24,169.80,15.54,84.46
2025-07-10,July,Q3,2025,Air Canada,AC,Star Air,XX,USD,252,76100.00,4566.00,935.00,64504.56,3870.26,817.84,11595.44,695.74,117.16,15.24,84.76
2025-10-03,October,Q4,2025,Siberia Airlines,S7,Star Air,XX,USD,1,520.00,31.20,0.00,464.27,27.86,0.00,55.73,3.34,0.00,10.72,89.28
2025-11-12,November,Q4,2025,Thai Airways International,TG,Star Air,XX,USD,245,147230.00,8833.80,1330.00,125333.60,7520.09,1744.85,21896.40,1313.71,-414.85,14.87,85.13
2025-12-29,December,Q4,2025,Qantas,QF,Star Air,XX,USD,727,599125.00,35947.50,4640.00,505117.93,30307.12,5644.04,94007.07,5640.38,-1004.04,15.69,84.31
2025-12-29,December,Q4,2025,Jet Airways,9W,Star Air,XX,USD,251,67270.00,4036.20,10315.00,57183.22,3430.96,868.86,10086.78,605.24,9446.14,14.99,85.01
2025-10-11,October,Q4,2025,Air Mauritius,MK,Star Air,XX,USD,220,147385.00,8843.10,20350.00,125744.91,7544.75,3058.95,21640.09,1298.35,17291.05,14.68,85.32
2025-10-11,October,Q4,2025,British Airways,BA,Star Air,XX,USD,246,151135.00,9068.10,945.00,128416.42,7704.97,1348.74,22718.58,1363.13,-403.74,15.03,84.97
2025-10-11,October,Q4,2025,Air Canada,AC,Star Air,XX,USD,242,68295.00,4097.70,745.00,57458.52,3447.50,944.06,10836.48,650.20,-199.06,15.87,84.13
2025-10-11,October,Q4,2025,Emirates,EK,Star Air,XX,USD,458,137610.00,8256.60,2960.00,115894.52,6953.65,1943.31,21715.48,1302.95,1016.69,15.78,84.22
2025-12-29,December,Q4,2025,Emirates,EK,Star Air,XX,USD,493,143505.00,8610.30,1385.00,120681.91,7240.93,1845.95,22823.09,1369.37,-460.95,15.90,84.10
2025-10-11,October,Q4,2025,American Airlines,AA,Star Air,XX,USD,253,312655.00,18759.30,9240.00,266862.34,16011.76,4366.85,45792.66,2747.54,4873.15,14.65,85.35
2025-10-11,October,Q4,2025,Vietnam Airlines,VN,Star Air,XX,USD,1,815.00,48.90,0.00,618.66,37.12,0.00,196.34,11.78,0.00,24.09,75.91
2026-01-21,January,Q1,2026,Thai Airways International,TG,Star Air,XX,USD,249,161650.00,9699.00,2210.00,136858.45,8211.58,1854.79,24791.55,1487.42,355.21,15.34,84.66
2026-03-03,March,Q1,2026,Qantas,QF,Star Air,XX,USD,492,313585.00,18815.10,4735.00,263869.57,15832.19,3930.10,49715.43,2982.91,804.90,15.85,84.15
2026-01-21,January,Q1,2026,Qantas,QF,Star Air,XX,USD,958,890330.00,53419.80,12810.00,751045.24,45062.71,10816.53,139284.76,8357.09,1993.47,15.64,84.36
2026-01-12,January,Q1,2026,Qantas,QF,Star Air,XX,USD,721,355545.00,21332.70,5355.00,298437.05,17906.27,4484.92,57107.95,3426.43,870.08,16.06,83.94
2026-02-21,February,Q1,2026,Air India,AI,Star Air,XX,USD,252,78515.00,4710.90,1185.00,66600.42,3996.06,992.46,11914.58,714.84,192.54,15.17,84.83
2026-02-21,February,Q1,2026,PIA,PK,Star Air,XX,USD,215,59645.00,3578.70,835.00,50553.82,3033.27,710.31,9091.18,545.43,124.69,15.24,84.76
2026-02-21,February,Q1,2026,Jet Airways,9W,Star Air,XX,USD,248,66640.00,3998.40,740.00,55817.78,3349.03,638.95,10822.22,649.37,101.05,16.24,83.76
2026-03-03,March,Q1,2026,British Airways,BA,Star Air,XX,USD,482,215715.00,12942.90,3615.00,181897.50,10913.90,3012.24,33817.50,2029.00,602.76,15.68,84.32
2026-01-21,January,Q1,2026,American Airlines,AA,Star Air,XX,USD,213,220465.00,13227.90,3805.00,187703.03,11262.25,3315.30,32761.97,1965.65,489.70,14.86,85.14
2026-02-21,February,Q1,2026,British Airways,BA,Star Air,XX,USD,236,113165.00,6789.90,1890.00,95023.53,5701.33,1636.28,18141.47,1088.57,253.72,16.03,83.97
2026-01-21,January,Q1,2026,Air India,AI,Star Air,XX,USD,237,72135.00,4328.10,785.00,61644.04,3698.69,680.97,10490.97,629.41,104.03,14.54,85.46
2026-02-21,February,Q1,2026,American Airlines,AA,Star Air,XX,USD,465,453930.00,27235.80,6425.00,383975.62,23038.56,5437.08,69954.38,4197.24,987.92,15.41,84.59
2026-01-12,January,Q1,2026,Jet Airways,9W,Star Air,XX,USD,240,61785.00,3707.10,960.00,52634.95,3158.09,837.67,9150.05,549.01,122.33,14.81,85.19
2026-02-21,February,Q1,2026,Air Mauritius,MK,Star Air,XX,USD,238,145605.00,8736.30,2720.00,123604.19,7416.21,2328.96,22000.81,1320.09,391.04,15.11,84.89
2026-02-21,February,Q1,2026,Qantas,QF,Star Air,XX,USD,481,481310.00,28878.60,6085.00,410285.33,24617.11,5017.16,71024.67,4261.49,1067.84,14.76,85.24
2026-01-12,January,Q1,2026,Emirates,EK,Star Air,XX,USD,244,68950.00,4137.00,870.00,57800.42,3468.03,703.15,11149.58,668.97,166.85,16.17,83.83
2026-03-03,March,Q1,2026,Emirates,EK,Star Air,XX,USD,481,139325.00,8359.50,1835.00,117279.06,7036.58,1531.24,22045.94,1322.92,303.76,15.82,84.18
2026-03-03,March,Q1,2026,American Airlines,AA,Star Air,XX,USD,263,291000.00,17460.00,4355.00,245681.06,14740.85,3701.04,45318.94,2719.15,653.96,15.57,84.43
2026-02-21,February,Q1,2026,Air Canada,AC,Star Air,XX,USD,210,56075.00,3364.50,695.00,47706.52,2862.33,608.84,8368.48,502.17,86.16,14.92,85.08
2026-03-03,March,Q1,2026,PIA,PK,Star Air,XX,USD,257,73450.00,4407.00,1115.00,62803.58,3768.22,997.95,10646.42,638.78,117.05,14.49,85.51
2026-01-21,January,Q1,2026,British Airways,BA,Star Air,XX,USD,250,130755.00,7845.30,2425.00,110936.02,6656.12,2022.52,19818.98,1189.18,402.48,15.16,84.84
2026-02-21,February,Q1,2026,SIA,SQ,Star Air,XX,USD,266,120160.00,7209.60,2485.00,102192.65,6131.44,2057.17,17967.35,1078.16,427.83,14.95,85.05
2026-03-03,March,Q1,2026,Air Canada,AC,Star Air,XX,USD,251,69435.00,4166.10,1510.00,58615.10,3516.91,1298.97,10819.90,649.19,211.03,15.58,84.42
2026-01-21,January,Q1,2026,Air Canada,AC,Star Air,XX,USD,247,68115.00,4086.90,900.00,58123.15,3487.43,747.20,9991.85,599.47,152.80,14.67,85.33
2026-01-21,January,Q1,2026,Emirates,EK,Star Air,XX,USD,249,67655.00,4059.30,1210.00,57377.39,3442.64,995.05,10277.61,616.66,214.95,15.19,84.81
2026-02-21,February,Q1,2026,Emirates,EK,Star Air,XX,USD,264,76215.00,4572.90,1150.00,64980.43,3898.85,1019.82,11234.57,674.05,130.18,14.74,85.26
2025-03-08,March,Q1,2025,Jet Airways,9W,Star Air,XX,USD,504,144690.00,8681.40,2770.00,122827.54,7369.67,2366.81,21862.46,1311.73,403.19,15.11,84.89
2025-03-08,March,Q1,2025,PIA,PK,Star Air,XX,USD,201,59570.00,3574.20,1100.00,50603.34,3036.19,934.45,8966.66,538.01,165.55,15.05,84.95
2025-03-08,March,Q1,2025,Thai Airways International,TG,Star Air,XX,USD,263,162065.00,9723.90,2270.00,137375.90,8242.59,1920.58,24689.10,1481.31,349.42,15.23,84.77
2025-03-08,March,Q1,2025,Air India,AI,Star Air,XX,USD,258,80105.00,4806.30,1265.00,68184.45,4091.07,1110.59,11920.55,715.23,154.41,14.88,85.12
2025-03-08,March,Q1,2025,British Airways,BA,Star Air,XX,USD,239,115190.00,6911.40,2065.00,97169.16,5830.11,1773.99,18020.84,1081.29,291.01,15.64,84.36
2025-03-08,March,Q1,2025,Qantas,QF,Star Air,XX,USD,247,294345.00,17660.70,4740.00,251995.55,15119.64,4051.74,42349.45,2541.06,688.26,14.39,85.61
2025-03-08,March,Q1,2025,Emirates,EK,Star Air,XX,USD,506,143060.00,8583.60,1715.00,120857.19,7251.44,1448.77,22202.81,1332.16,266.23,15.52,84.48
2025-03-08,March,Q1,2025,Air Canada,AC,Star Air,XX,USD,189,51155.00,3069.30,920.00,43352.15,2601.17,787.16,7802.85,468.13,132.84,15.25,84.75
2025-03-08,March,Q1,2025,SIA,SQ,Star Air,XX,USD,245,93680.00,5620.80,1405.00,79876.82,4792.59,1207.00,13803.18,828.21,198.00,14.73,85.27
2025-05-17,May,Q2,2025,Thai Airways International,TG,Star Air,XX,USD,253,179325.00,10759.50,2460.00,152279.56,9136.76,2061.77,27045.44,1622.74,398.23,15.08,84.92
2025-05-17,May,Q2,2025,PIA,PK,Star Air,XX,USD,250,84360.00,5061.60,980.00,72055.60,4323.36,822.89,12304.40,738.24,157.11,14.59,85.41
2025-05-17,May,Q2,2025,American Airlines,AA,Star Air,XX,USD,508,600550.00,36033.00,10530.00,507331.19,30439.72,8892.90,93218.81,5593.28,1637.10,15.52,84.48
2025-05-17,May,Q2,2025,British Airways,BA,Star Air,XX,USD,250,126590.00,7595.40,2060.00,107183.68,6431.05,1778.69,19406.32,1164.35,281.31,15.33,84.67
2025-05-17,May,Q2,2025,Emirates,EK,Star Air,XX,USD,708,234115.00,14046.90,3670.00,197272.87,11836.27,3125.57,36842.13,2210.63,544.43,15.74,84.26
2025-05-17,May,Q2,2025,SIA,SQ,Star Air,XX,USD,254,123545.00,7412.70,2045.00,102981.38,5961.12,1681.69,20563.62,1451.58,363.31,16.64,83.36
2025-05-17,May,Q2,2025,Qantas,QF,Star Air,XX,USD,233,293305.00,17598.30,5430.00,248580.28,14330.93,4456.37,44724.72,3267.37,973.63,15.25,84.75
2025-07-22,July,Q3,2025,Air New Zealand,NZ,Star Air,XX,USD,245,190335.00,11420.10,2505.00,162211.81,9732.70,2099.76,28123.19,1687.40,405.24,14.78,85.22
2025-07-15,July,Q3,2025,JetBlue,B6,Star Air,XX,USD,250,379405.00,22764.30,4925.00,319869.63,19192.17,4274.23,59535.37,3572.13,650.77,15.69,84.31
2025-07-14,July,Q3,2025,Jet Airways,9W,Star Air,XX,USD,242,72970.00,4378.20,740.00,61491.09,3689.49,634.36,11478.91,688.71,105.64,15.73,84.27
2025-09-22,September,Q3,2025,Jet Airways,9W,Star Air,XX,USD,253,74385.00,4463.10,895.00,63311.73,3798.76,783.64,11073.27,664.34,111.36,14.89,85.11
2025-07-14,July,Q3,2025,Qantas,QF,Star Air,XX,USD,475,481925.00,28915.50,7115.00,410776.77,24646.62,6121.27,71148.23,4268.88,993.73,14.76,85.24
2025-07-15,July,Q3,2025,Qantas,QF,Star Air,XX,USD,732,522690.00,31361.40,7225.00,441029.99,26461.93,6187.35,81660.01,4899.47,1037.65,15.62,84.38
2025-07-15,July,Q3,2025,Air India,AI,Star Air,XX,USD,233,84600.00,5076.00,1190.00,71498.74,4289.89,1001.26,13101.26,786.11,188.74,15.49,84.51
2025-07-22,July,Q3,2025,Qantas,QF,Star Air,XX,USD,248,146905.00,8814.30,1735.00,124100.60,7446.14,1447.77,22804.40,1368.16,287.23,15.52,84.48
2025-07-15,July,Q3,2025,Air New Zealand,NZ,Star Air,XX,USD,241,81770.00,4906.20,1315.00,69330.50,4159.80,1106.16,12439.50,746.40,208.84,15.21,84.79
